subjectID,yr,lnPubs,gini,rnkCor,p01Pct,mdn01
166,1962,2.9339931,.25886923,.36159599,.23282887,7.5
166,1963,2.9576073,.24021594,,.44101432,25
166,1964,3.0588055,.26810661,.33249301,.26200873,17
166,1965,3.2619762,.26858243,.10785689,.32822758,26.5
166,1966,3.3928728,.26208141,.061791889,.24281667,6.5
166,1967,3.4206157,.27144656,.33197239,.15186028,39.5
166,1968,3.4438887,.25801039,.45243597,.28787333,6.5
166,1969,3.4448252,.26370415,.077051759,.2513465,8
166,1970,3.4394906,.24598238,.096920304,.14540167,5
166,1971,3.4730487,.27221784,.22500892,.13458951,3.5
166,1972,3.5022905,.25685909,.45023841,.12582573,6.5
166,1973,3.4522467,.24369437,.37841558,.070596538,9
166,1974,3.452553,.24690999,.48260793,.1058201,6
166,1975,3.5069108,.25817585,.26079071,.18674137,6.5
166,1976,3.5390761,.24303205,.3691774,.057803467,16
166,1977,3.5740314,.25624552,.52856916,.079999998,13
166,1978,3.608098,.25909278,.42819121,.049309663,19.5
166,1979,3.6390879,.25616935,.4559209,.045913681,17
166,1980,3.6754117,.26064464,.46331581,.021114865,4
166,1981,3.6502104,.26612604,.53322846,.11188185,23
166,1982,3.6915236,.26879731,.57173699,.040691759,7.5
166,1983,3.6985354,.28263327,.39854762,.080080077,13
166,1984,3.7107096,.26363939,.32385433,.097333074,9
166,1985,3.7304592,.28394559,.51339817,.037202381,18.5
166,1986,3.7407572,.27814582,.48629358,.018165303,15
166,1987,3.76723,.27955553,.52990758,.10254657,13.5
166,1988,3.7909884,.28863373,.62312233,.048543688,6
166,1989,3.8709304,.29333696,.63376909,.026921524,8
166,1990,4.0522323,.30926073,.56101972,.044334102,9
166,1991,4.1128397,.32288858,.66128254,.069406956,5
166,1992,4.1330276,.33280441,.65584117,.088339224,10
166,1993,4.0595636,.33587447,.66195387,.052310374,12.5
166,1994,4.0641956,.34215587,.73479187,.025877684,9
166,1995,4.0429296,.32933736,.55922627,.063411541,10
166,1996,4.0999222,.34394431,.5987249,.055612933,6
166,1997,4.058198,.33407229,.63441491,.026237538,4
166,1998,4.1459727,.34377486,.75112665,.057163272,8.5
166,1999,4.108531,.34661034,.54496324,.070098914,10
166,2000,4.13274,.35708487,.74787259,.051565379,9
166,2001,4.111968,.35226205,.44227239,.007727378,5
166,2002,4.0976391,.35020357,.64276588,.023959748,10
166,2003,4.1084638,.34808061,.62866223,.062319856,9
166,2004,4.1447296,.36249274,.63662851,.057327121,7.5
166,2005,4.1583323,.34903061,.68463373,.034724634,4
166,2006,4.1817865,.36958697,.69255465,.026319252,7
166,2007,4.2063131,.3633804,.6390391,.024874074,3.5
166,2008,4.2195058,.36387128,.52860618,.030162273,4
166,2009,4.2703295,.36497954,.76620483,.021464985,2.5
166,2010,4.270772,.36698624,.61151356,.016082341,4
166,2011,4.310842,.37263116,.78342205,.0048883022,2
166,2012,4.3881721,.36743182,.68488014,0,
166,2013,4.363236,.38051653,.80578476,0,
166,2014,4.5110674,.38299793,.75572115,0,
166,2015,4.2904577,,,0,
167,1975,2.1643529,0,,0,
167,1976,2.2253094,.15000001,,0,
167,1977,2.2810333,0,.2469511,0,
167,1978,2.3117537,.14798851,.045939501,0,
167,1979,2.2355285,0,-.019181158,0,
167,1980,2.3424227,.047368422,.092130437,0,
167,1981,2.3180633,.068148151,.1413862,0,
167,1982,2.361728,.061904762,.013184214,0,
167,1983,2.3765769,.20105264,.039115414,0,
167,1984,2.357935,.18727811,,0,
167,1985,2.3710678,.078181818,,0,
167,1986,2.3424227,.10149787,,0,
167,1987,2.3710678,.045238096,.085982218,0,
167,1988,2.3560259,.1962733,,0,
167,1989,2.3979399,.13946731,,0,
167,1990,2.4099331,.1835144,,0,
167,1991,2.3909352,.075757578,.21463332,0,
167,1992,2.3802114,.13644397,.53671831,0,
167,1993,2.4638929,.087406017,.26696005,0,
167,1994,2.5224442,.13727638,.16556655,0,
167,1995,2.6503074,.1303644,,0,
167,1996,2.6180482,.17204586,.21363679,0,
167,1997,2.6748612,.14076492,-.026359286,0,
167,1998,2.5705431,.13013658,,0,
167,1999,2.7067177,.14823994,.29310727,0,
167,2000,2.6739421,.125631,.23753947,0,
167,2001,2.7450747,.13857181,.078274503,0,
167,2002,2.7902851,.1800935,,0,
167,2003,2.8692317,.35065761,,0,
167,2004,3.0421815,.33681297,,0,
167,2005,2.961421,.30258617,,0,
167,2006,2.9190781,.28448549,,0,
167,2007,3.082067,.29417282,-.024228852,0,
167,2008,3.09691,.30388561,,0,
167,2009,3.1176026,.291188,.49958637,.076277651,0
167,2010,3.09691,.2867128,.4617151,.079999998,0
167,2011,3.0799046,.28435308,,.083194673,0
167,2012,3.0927207,.25990015,,.080775447,0
167,2013,3.1479852,.29832223,.27015236,.071123756,0
167,2014,3.1501422,.25414336,.10806136,.070771411,0
167,2015,3.1280761,,,0,
168,1961,1.7323937,0,,0,
168,1962,1.6334685,0,-.40824831,0,
168,1963,1.6334685,0,,0,
168,1964,1.5797836,.13095239,-.14731391,0,
168,1965,2.3926969,.1763285,.042217772,0,
168,1966,2.2922561,.10196079,.098322935,0,
168,1967,2.2718415,.091511935,.55056649,0,
168,1968,2.1139433,.10372961,.22981748,0,
168,1969,2.1553361,.11255411,.15685533,0,
168,1970,2.2355285,.19566442,,0,
168,1971,2.133539,.13391812,,0,
168,1972,2.303196,.17711771,.075229734,0,
168,1973,2.2121875,.15369353,.088421889,0,
168,1974,2.2810333,.16488279,-.048640039,0,
168,1975,2.1613679,.1334244,.013761089,0,
168,1976,2.1846914,.15576662,.10454778,0,
168,1977,2.6283889,.065276004,.14359508,0,
168,1978,2.6106601,.14663115,.20798101,0,
168,1979,2.6294096,.1094944,,0,
168,1980,2.6190934,.1161121,-.093820378,0,
168,1981,2.5976951,.14286777,.059960712,0,
168,1982,2.6042261,.089411207,.13240092,0,
168,1983,2.7209857,.066858053,.10116731,0,
168,1984,2.7737865,.057976041,.080997542,0,
168,1985,2.7817554,.13049708,,0,
168,1986,2.8609366,.15192381,.20291613,0,
168,1987,2.8790958,.13270412,.28821489,0,
168,1988,2.900367,.11214525,,0,
168,1989,2.8909795,.13371342,.17707175,0,
168,1990,2.9459608,.21625133,.05174974,0,
168,1991,3.0102999,.18921529,.098824292,.09765625,5
168,1992,2.9190781,.14476992,,0,
168,1993,2.983175,.18430738,.24277003,.10395011,1
168,1994,3.2019432,.2765649,,.062814072,3
168,1995,3.1038036,.22975071,.53520936,.078740157,4
168,1996,3.3543005,.25697771,.39761516,.088456437,2.5
168,1997,3.4610481,.28976068,.30205217,.034590106,2
168,1998,3.665956,.33919346,.48872647,.064738885,3
168,1999,3.3838153,.28165066,.5310123,.082644626,5
168,2000,3.3296013,.30759498,.44549283,.046816479,4
168,2001,3.4307199,.33956572,.46276137,.14836796,7
168,2002,3.2938044,.28898707,.41080061,0,
168,2003,3.2674065,.29420495,.4937771,.21609941,2.5
168,2004,3.3081374,.30861142,.51811242,.04918839,1
168,2005,3.3269501,.27847362,.2750462,.047103155,5
168,2006,3.3807538,.29013431,.5071547,.16645859,3.5
168,2007,3.4187982,.31801969,.3580502,.076248571,4
168,2008,3.5295587,.30122179,.45711833,.029542098,4
168,2009,3.4625478,.31720072,.43240565,.034470871,5
168,2010,3.4891143,.29638144,.3471261,.097276263,3
168,2011,3.4546924,.3401852,.49028984,.035100035,1
168,2012,3.5678494,.33949071,.59504074,.027048958,2
168,2013,3.6981006,.3705039,.54417539,0,
168,2014,3.5824044,.32382247,.60994893,0,
168,2015,3.4828737,,,0,
169,1960,2.7909884,.15454546,,0,
169,1961,2.7671559,.18451005,.34917051,0,
169,1962,2.803457,.19508086,,0,
169,1963,2.8881795,.13405538,.1963046,.1293661,6
169,1964,2.9289076,.18866993,-.096222684,0,
169,1965,3.0923698,.19060442,.012461957,0,
169,1966,3.0993352,.19944234,.23331179,0,
169,1967,3.1507564,.22836535,.27098688,.14134276,19.5
169,1968,3.1510632,.18049102,,.070621468,2
169,1969,3.193403,.21065298,.26500571,.0640615,5
169,1970,3.1855421,.2112966,.46460956,.065231569,1
169,1971,3.2659965,.22586431,.21752231,.054200541,10
169,1972,3.2312148,.24424861,.12696412,.058719907,13
169,1973,3.2440295,.25430584,.36408922,.057012543,5
169,1974,3.3178544,.23824951,.17503299,.096200094,1.5
169,1975,3.3605933,.26053876,.16954923,0,
169,1976,3.3322365,.29307827,.26664269,0,
169,1977,3.4149733,.29789776,.33436242,.15384616,5
169,1978,3.454845,.30257833,.29738781,0,
169,1979,3.4617987,.26357391,.37522474,.10359116,3
169,1980,3.4608979,.26125973,.43224815,.034602076,2
169,1981,3.4534712,.26675767,.23166001,.035198875,2
169,1982,3.5494938,.27028584,.24332049,.084650114,3
169,1983,3.5384481,.2615537,.30211496,.1447178,3
169,1984,3.5584686,.24736331,.36349452,.055279158,2
169,1985,3.5901728,.25943586,.32150602,.025693731,2
169,1986,3.5558197,.2530987,.15902345,.027808676,6
169,1987,3.5854607,.25425589,.34656575,.077922076,2
169,1988,3.6419697,.25141415,.50941604,.022805016,5
169,1989,3.5705431,.24634856,.44055963,.026881721,4
169,1990,3.6807885,.23903644,,.06256517,4
169,1991,3.5765717,.21434137,.47112054,.053022269,2.5
169,1992,3.5381966,.23164238,.44230342,.086880974,6
169,1993,3.4865723,.23369353,.40057424,.097847357,5
169,1994,3.4847269,.22237289,.41528445,.032754667,7
169,1995,3.6016254,.24309255,.33525079,.1001001,2.5
169,1996,3.5847833,.2534475,.39668316,0,
169,1997,3.6288996,.26716763,.41378447,.047003526,2
169,1998,3.7081659,.27481496,.47608027,.039161935,1
169,1999,3.6357853,.25298664,.34535253,.092528336,3
169,2000,3.5991185,.25239778,.34221807,0,
169,2001,3.6039019,.26414803,.42735338,.049788401,2.5
169,2002,3.5360532,.24951108,.41096511,.087310828,4
169,2003,3.6040099,.24778809,.29742542,.049776006,1
169,2004,3.6102343,.26364049,.27131116,.073601574,1
169,2005,3.77459,.26179841,.52299994,.033607796,2
169,2006,3.6323559,.26588428,.58681989,.093261831,1
169,2007,3.6728365,.24868108,.53917819,.084961765,2
169,2008,3.6418705,.25087357,.42374244,.022810219,2
169,2009,3.6816933,.27315754,.56869036,.041623309,2
169,2010,3.5988998,.25194341,.48405102,.050365146,1
169,2011,3.8391638,.26347873,.41686818,.043446779,3
169,2012,3.6556187,.27649194,.41718969,.044198897,.5
169,2013,3.6230423,.26380447,.57145971,.023820868,1
169,2014,3.5982432,.26066872,.48760876,0,
169,2015,3.5838785,,,0,
170,1960,4.2107463,.29780895,,.061553612,1.5
170,1961,4.304318,.38249433,,.049622867,2
170,1962,4.2610965,.3574667,.3261866,.038370881,1
170,1963,4.2773342,.35316178,.21521258,.047523499,1
170,1964,4.2529745,.33682609,,.083775483,2
170,1965,4.3878169,.36606732,,.061415002,2
170,1966,4.3754258,.35051501,.30702993,.042128325,1.5
170,1967,4.3735557,.34444946,.074296258,.071927227,1
170,1968,4.2789593,.34009972,-.21623638,.057867326,1
170,1969,4.3489666,.35449567,.47198549,.04925226,1
170,1970,4.3390141,.35143253,.39833042,.05497526,2
170,1971,4.3431921,.3498047,.66419137,.072598577,3
170,1972,4.4204016,.36016831,.65086204,.034185436,2
170,1973,4.4542503,.36242729,.73373795,.03864938,1
170,1974,4.571476,.35364988,.47435343,.042918455,2
170,1975,4.4303331,.35074496,.60387927,.059400059,2
170,1976,4.4625778,.34795743,.50477749,.051702745,3
170,1977,4.6230216,.35029379,.62511533,.057172805,2
170,1978,4.6037073,.3402628,-.020727865,.047320183,2
170,1979,4.6114364,.34716198,.44299805,.048932057,2
170,1980,4.595397,.33513799,.52335477,.043157067,1
170,1981,4.6155396,.33683071,.098636322,.046048328,1
170,1982,4.61236,.33552188,.061568264,.061035156,1
170,1983,4.6281438,.33981174,,.072982393,1
170,1984,4.6162024,.35024577,.50258148,.065337338,1
170,1985,4.5927763,.35097,.34904894,.071512491,1
170,1986,4.6029277,.34164336,.31320393,.064870261,2
170,1987,4.5857992,.33304682,.1971352,.054502986,1
170,1988,4.5700989,.34285501,-.044976331,.037672892,1
170,1989,4.5573869,.33688372,.42832443,.058187865,1
170,1990,4.5501428,.33633041,.30257457,.073253877,1
170,1991,4.5533247,.34678212,.22323485,.036359567,1
170,1992,4.5227833,.36025524,,.054011881,2
170,1993,4.4972892,.34662014,.56424373,.082734041,2
170,1994,4.476759,.35621998,.45571995,.063386157,2
170,1995,4.4776998,.34598961,.2190832,.063248999,1
170,1996,4.5194473,.370038,.32232392,.05442835,1
170,1997,4.4902534,.37993363,.45320582,.042042624,2
170,1998,4.5206671,.39147851,.13495611,.045229767,1
170,1999,4.5171037,.40384459,.47613609,.036481928,2
170,2000,4.5201297,.40683886,.78429854,.024152402,1.5
170,2001,4.4374809,.39511737,.71291864,.062082313,3
170,2002,4.4500794,.4017885,.69581664,.039022315,1
170,2003,4.4676523,.40435916,,.037474874,1
170,2004,4.4667935,.40781683,.82022524,.040962622,1.5
170,2005,4.4758744,.40878463,.49175891,.03677208,2
170,2006,4.4940152,.40166956,.58848757,.022443091,2
170,2007,4.536962,.40326595,.68215275,.023234202,2
170,2008,4.5647607,.40401429,.83201963,.032690421,1
170,2009,4.5913095,.40726864,.52524525,.043565169,1
170,2010,4.6139474,.39673829,.81535876,.029189978,1
170,2011,4.6253538,.38998082,.64603376,.011847218,1
170,2012,4.6505699,.39150873,.67411697,.022357861,1
170,2013,4.6558299,.38830465,.64413643,.0066266125,1
170,2014,4.6487794,.389835,.63884151,.0022450218,0
170,2015,4.5924435,,,0,
171,1966,1.6127839,,,0,
171,1967,1.9444827,.16666667,,0,
171,1968,1.9542425,.081818178,,0,
171,1969,2.0934217,0,,0,
171,1970,1.9912261,.052287582,,0,
171,1971,2.1303337,.17700578,.1692646,0,
171,1972,2.1553361,.13075435,.25279212,0,
171,1973,2.2833011,.1208134,.13481449,0,
171,1974,2.5185139,.10330732,.31255251,0,
171,1975,2.2253094,.13388236,-.063400455,0,
171,1976,2.3463531,.14843373,,0,
171,1977,2.6560981,.054649185,,0,
171,1978,2.7032914,.14518121,.031818289,0,
171,1979,2.6748612,.13956434,-.019380391,0,
171,1980,2.7411516,.078399032,.12938729,0,
171,1981,2.894316,.10619612,-.048462201,0,
171,1982,2.8388491,.12459882,,0,
171,1983,2.8864908,.067745842,.31266731,0,
171,1984,3.1192558,.086075209,.16262054,0,
171,1985,2.8325088,.1559637,-.030146174,0,
171,1986,2.9090209,.17160949,.15691304,0,
171,1987,2.930949,.16080223,,0,
171,1988,2.9508514,.16987872,.17295289,0,
171,1989,2.900913,.18607779,.21013871,0,
171,1990,2.9439888,.14580578,.04560551,.11376564,4
171,1991,2.9537597,.19097941,,0,
171,1992,2.923244,.15208381,,0,
171,1993,2.9434946,.24603595,,.22779043,9.5
171,1994,2.9637878,.18541956,.46133849,.10869565,3
171,1995,3.0111473,.28510347,.50081855,0,
171,1996,3.0534625,.27264836,,.088417329,13
171,1997,3.0546131,.30120546,.53331637,.26455027,4
171,1998,3.0817072,.26833817,.32069391,0,
171,1999,3.0902581,.25328931,.57485658,0,
171,2000,3.1296899,.29673412,,.22255193,9
171,2001,3.1149445,.28920457,.5312807,0,
171,2002,3.1261313,.24440496,.59448367,0,
171,2003,3.3543005,.32031983,.31222102,.13268465,6
171,2004,3.1863911,.29171464,.58786428,0,
171,2005,3.1003706,.28982955,.61665803,0,
171,2006,3.1038036,.27827913,.37303507,.39370078,3
171,2007,3.1439512,.29406872,.54967207,.28715003,4
171,2008,3.1931245,.27937639,.4110322,.064102568,2
171,2009,3.2027607,.27522042,.58254236,.062695928,4
171,2010,3.2314696,.30207029,.40962237,.11737089,2.5
171,2011,3.301681,.32010365,.43453684,0,
171,2012,3.3392527,.34003425,.57133645,0,
171,2013,3.3723595,.34313306,.28100452,.042426813,1
171,2014,3.3293979,.34088048,.25672886,0,
171,2015,3.2864566,,,0,
172,1960,3.3473301,.20211777,,.13483146,4
172,1961,3.5892792,.24235687,,.07723996,4
172,1962,3.5882716,.26987335,,.051612902,2
172,1963,3.5721743,.28411257,.20067808,.13390467,1
172,1964,3.6696887,.29841828,,0,
172,1965,3.717504,.27963886,.25092784,.03832886,6
172,1966,3.7402837,.27719286,.34595332,.036370248,6
172,1967,3.7895808,.26829243,.24760556,.032467533,25
172,1968,3.7625284,.27464405,.17825335,.069108501,1.5
172,1969,3.7897921,.27685812,.18578883,.016225863,9
172,1970,3.7396514,.26423743,.4457165,.03642324,3
172,1971,3.7933712,.27755332,.42585123,.096556164,1.5
172,1972,3.8421097,.29157218,.17098637,.071921751,2
172,1973,3.7713671,.28314778,.3259553,.067716271,10
172,1974,3.8226256,.28987995,.38313875,0,
172,1975,3.9903831,.27695841,.65861398,.051119518,1
172,1976,4.0080462,.28326386,.36789846,.029449299,3
172,1977,4.0557222,.28628275,.48006761,.026387544,4
172,1978,4.0976391,.28834826,.63081676,.031946331,3
172,1979,4.1171389,.27879542,.50134534,.0076359194,13
172,1980,4.1495886,.28136116,.34936967,.0070861676,2
172,1981,4.1791205,.283297,.50763679,.046342272,4
172,1982,4.2085218,.2842204,.45050117,.01237394,5.5
172,1983,4.1680555,.27073407,.3558456,.040747028,3.5
172,1984,4.1962037,.25251067,.32052281,.019094901,3
172,1985,4.2489781,.26165229,.50280285,.028183304,3
172,1986,4.2514191,.24695131,.38644344,.039235469,4
172,1987,4.2000017,.24922885,.31091914,.044166826,3
172,1988,4.1910315,.25329858,.52375329,.025764896,4.5
172,1989,4.1977768,.24054158,.38315457,.038051751,4.5
172,1990,4.2583022,.24808617,.33037233,.027584685,2
172,1991,4.2273726,.24873804,.49153972,.047393367,2
172,1992,4.191926,.2550965,.3916212,.032139871,3
172,1993,4.1583624,.26470259,.36357743,.0625,2
172,1994,4.1276555,.28043509,.28118283,.037266154,2
172,1995,4.0609999,.29797754,.42831627,.043448035,2
172,1996,4.1597776,.32706857,.18609393,.076140374,3
172,1997,4.1394696,.34188956,.35534966,.058025677,2.5
172,1998,4.1296253,.33491099,.50416136,.066775486,6
172,1999,4.1725445,.34549904,.21493471,.10082,3
172,2000,4.1358004,.35845456,.62251997,.10240655,3
172,2001,4.1299796,.34130806,.26398948,.06672103,2
172,2002,4.1082606,.34095418,.32018226,.038968123,6
172,2003,4.2905912,.34605065,.49747974,.10755442,3
172,2004,4.2346692,.33266917,.49164668,.052429222,2
172,2005,4.221127,.32882237,.4186447,.060099766,3.5
172,2006,4.2685547,.31529766,.463301,.064658657,2
172,2007,4.2906356,.32226467,.3108421,.040968914,2.5
172,2008,4.312664,.31308225,.44187945,.048678383,2
172,2009,4.3743448,.30922276,.31259409,.021116648,2
172,2010,4.3875856,.31410113,.44278917,.028675597,2
172,2011,4.3821254,.31122449,.66374898,.012445034,3
172,2012,4.4328732,.31007618,.61871994,.0073817079,2
172,2013,4.4596791,.2985028,.66007257,.017349666,1
172,2014,4.506762,.28876999,.66519123,0,
172,2015,4.5132976,,,0,
173,1975,3.0281644,0,,0,
173,1976,3.0923698,0,,0,
173,1977,3.101747,.036923077,,0,
173,1978,3.0715139,0,.023190962,0,
173,1979,3.1322596,.037615046,,0,
173,1980,3.1341772,.04410173,,0,
173,1981,3.0780942,.026276276,,0,
173,1982,3.1287222,.052677967,,0,
173,1983,3.203305,.041218154,.095410138,0,
173,1984,3.1682026,.044739082,,0,
173,1985,3.1439512,.069876544,.26042593,0,
173,1986,3.2049334,.052938052,,0,
173,1987,3.2121875,.030705178,-.096970379,0,
173,1988,3.2089784,.047869157,.16997126,0,
173,1989,3.2076344,.045366574,-.079725295,0,
173,1990,3.2420442,.022322472,,0,
173,1991,3.1755118,.046085857,.15520847,0,
173,1992,3.2469907,.030705178,-.095097937,0,
173,1993,3.2552724,.067398533,,0,
173,1994,3.2718415,.061614811,.086151302,0,
173,1995,3.2650537,.040942468,-.0598954,0,
173,1996,3.2638726,.048735809,,0,
173,1997,3.2828486,.069345787,.10967883,0,
173,1998,3.3132343,.038333334,.0039500296,0,
173,1999,3.3263359,.047908168,.051841438,0,
173,2000,3.2425413,.058789697,-.012266668,0,
173,2001,3.3018978,.033247508,,0,
173,2002,3.3182721,.029037062,.0062878057,0,
173,2003,3.353724,.042134926,.010718661,0,
173,2004,3.3565993,.038466875,.2375581,0,
173,2005,3.3800302,.030356433,.12555303,0,
173,2006,3.4355259,.073332265,.1586483,0,
173,2007,3.4599953,.046806436,.0094720684,0,
173,2008,3.4084096,.042693082,,0,
173,2009,3.4250448,.04260185,,0,
173,2010,3.4884098,.066389412,.09520971,0,
173,2011,3.5217917,.091133431,.16078258,0,
173,2012,3.4575791,.077368557,,0,
173,2013,3.4643404,.073754787,,0,
173,2014,3.471585,.068457007,.15355641,0,
173,2015,3.259594,,,0,
174,1960,3.0034606,.10925896,,.099206351,14
174,1961,3.0034606,.2941817,,.1984127,6
174,1962,3.0417874,.32602414,,.72661215,7.5
174,1963,3.0398107,.32877624,.17506814,.54744524,6.5
174,1964,3.3688445,.34425664,.50818551,.1710864,8.5
174,1965,3.7071443,.32654107,.49082631,.098135427,8
174,1966,3.8111727,.34653935,.39416498,.13901761,19
174,1967,3.8080082,.31995547,.46055672,.12447487,11
174,1968,3.9284983,.35445347,.46892703,.047158688,5.5
174,1969,3.8938172,.3264738,.37769979,.038309284,5
174,1970,3.8593185,.31036642,.45276281,.13825522,5.5
174,1971,3.8382823,.30949149,.42333397,.07255841,4
174,1972,3.8591983,.3048335,.23394655,.11063477,8
174,1973,3.7972674,.28190583,.1847474,.15948963,12
174,1974,3.7971289,.27108693,.39266074,.14358647,8
174,1975,3.7933013,.24657482,.090852678,.048285853,4
174,1976,3.7856858,.23067954,.29206789,.081900083,3
174,1977,3.864511,.24626736,.3120808,.095628418,3
174,1978,3.8579352,.23092912,.26021928,.013869626,4
174,1979,3.9357088,.24860886,.20656964,.092764378,4.5
174,1980,3.9296234,.23628135,.40014344,.023518344,2
174,1981,3.8692904,.23691511,.3692053,.05404675,12
174,1982,3.9595661,.24861002,.25747555,.06585446,5
174,1983,4.0248961,.2415943,.31834683,.0094428705,3
174,1984,4.0531168,.25502503,.12080173,.053092647,10
174,1985,4.0833592,.24159622,.18366048,.024760647,2
174,1986,4.0057383,.24152243,.36491528,.029606236,5
174,1987,3.9955037,.25250831,.34225556,.040416289,7
174,1988,3.9734049,.25359443,.6301375,.031894535,4
174,1989,3.8634419,.28078055,.40546438,.082169272,4.5
174,1990,3.8568497,.25789264,.44374275,.1112347,7.5
174,1991,3.8745399,.29974326,.4389236,.093445465,4
174,1992,3.8741918,.30963024,.5264616,.13360053,4
174,1993,3.9318645,.28695962,.51938564,.07019186,5.5
174,1994,4.0929313,.31361377,.54502869,.056515422,9
174,1995,4.0556459,.3232106,.61298841,.04398698,5
174,1996,4.1035986,.3321352,.42294994,.063021898,6
174,1997,4.1120348,.32840377,.58064997,.069535658,6
174,1998,4.1352282,.32618159,.61337161,.10986596,5
174,1999,4.1514006,.34387684,.35903785,.056453321,6
174,2000,4.1412301,.33347729,.39559311,.093910277,6
174,2001,4.1693807,.35028204,.71429139,.081245765,5
174,2002,4.0991969,.33493882,.62435275,.063663855,5.5
174,2003,4.158905,.36264205,.49719751,.1109724,6.5
174,2004,4.2027063,.36529958,.63201034,.062703788,7
174,2005,4.2268319,.36540627,.65104747,.05338395,6
174,2006,4.2199774,.36743364,.66004413,.04820729,4
174,2007,4.2653604,.37333965,.56293225,.054279976,3.5
174,2008,4.2536287,.37226567,.53090096,.033459738,3
174,2009,4.3012252,.3741664,.57167912,.0049977512,5
174,2010,4.2367892,.369636,.65334255,.046376813,3
174,2011,4.2667961,.37710878,.76547509,.016230254,3
174,2012,4.2617388,.37945706,.71835726,.0054734536,2
174,2013,4.2822366,.38283166,.48886222,.005221114,1
174,2014,4.2407737,.38880751,.63751727,0,
174,2015,4.2087908,,,0,
175,1960,2.4393327,.10363636,,0,
175,1961,2.5263393,.20306002,,0,
175,1962,2.7860413,.18501961,,.16366611,11
175,1963,2.4471581,.22389571,.1957742,.35714287,39
175,1964,2.6374898,.21411517,,.23041475,9
175,1965,2.8273692,.21870954,,0,
175,1966,3.0051806,.238694,-.073113777,0,
175,1967,3.2951272,.24343629,.21964924,.15205272,3
175,1968,3.3496659,.29134792,.35594296,.044702727,8
175,1969,3.1953461,.28067017,.081847645,.12755102,8.5
175,1970,3.2718415,.28754684,.30467695,.10695187,6.5
175,1971,3.3412366,.29841581,.11544698,.13673656,3
175,1972,3.3005955,.32939959,.063551284,.2002002,11
175,1973,3.3144991,.2980485,.25564587,.1454193,4
175,1974,3.3344538,.34514514,.55324054,.27777779,10.5
175,1975,3.4014006,.31927574,.38571534,.079365082,4
175,1976,3.4676082,.33713579,.40419361,.0681431,6.5
175,1977,3.3986344,.30604464,.38599503,.15974441,8
175,1978,3.4818723,.34888795,.40529457,.23079459,5
175,1979,3.4965146,.34693104,.31908453,.095632769,10
175,1980,3.4539297,.34107718,.27624246,.10548523,6
175,1981,3.5314789,.36683735,.42570987,.088235296,2
175,1982,3.4625478,.37864035,.43132725,.17235436,15
175,1983,3.4991369,.37422493,.35365868,.15842839,3
175,1984,3.5264685,.39487785,.53677559,0,
175,1985,3.4838724,.38666722,.50650114,.16409583,5
175,1986,3.5230958,.38085562,.50419837,.14992504,9
175,1987,3.5094714,.38798022,.37728733,.24752475,8
175,1988,3.5583484,.39500895,.55554694,.13823611,3
175,1989,3.7387805,.39076012,.25944185,.091240875,10
175,1990,3.6991436,.38627034,.31503403,.059976008,6
175,1991,3.7227161,.37050077,.39555413,.075743228,6.5
175,1992,3.7327154,.39340883,.44754034,.11102886,5
175,1993,3.8193464,.40960589,.64613795,.10610884,7
175,1994,3.8481276,.4149377,,.085118458,7
175,1995,3.88587,.44154346,.41432777,.039016776,3
175,1996,3.8468935,.4460648,.50289613,.15649453,6
175,1997,3.8928735,.44812834,.37534061,.15357052,4.5
175,1998,3.9277296,.44142491,.61052573,.070863351,5
175,1999,3.8259451,.44775698,.6991744,.074649148,6
175,2000,3.9568884,.45814812,.59127265,.088348977,5.5
175,2001,3.9281397,.45421171,.66866803,.12979351,4
175,2002,3.9455178,.4560343,.60499555,.045346331,3
175,2003,3.9564085,.46212798,.57470345,.077390827,3
175,2004,3.926085,.45156503,.71011728,.071132191,6
175,2005,3.9226217,.44962123,.64932501,.07170172,2
175,2006,3.9453208,.45817879,.57725322,.17012589,4
175,2007,3.9641652,.46992725,.55301052,.076020852,3
175,2008,4.003891,.47351453,.73146415,.029732408,5
175,2009,4.023993,.47754693,.71758497,.028387586,2
175,2010,4.017117,.48420995,.72777355,.028840607,3
175,2011,4.063746,.48945609,.64562142,.051808998,2
175,2012,4.0890217,.49085566,.74978966,.0081466399,1
175,2013,4.1367521,.49994057,.67324138,.0072987373,1
175,2014,4.1211329,.49446297,.82737541,0,
175,2015,4.0794706,,,0,
176,1960,3.1906118,.17503256,,.25789812,4.5
176,1961,3.5227051,.23348814,,.090036012,2
176,1962,3.413132,.27196798,.14006843,0,
176,1963,3.4457598,.28230557,.082943171,.1433178,6
176,1964,3.4762518,.29039407,.25975659,.066800267,8.5
176,1965,3.5520597,.30732682,.34193602,.028050492,1
176,1966,3.5743785,.28949738,.40120658,.13322675,4
176,1967,3.5978048,.30252573,.47511852,.1009846,3
176,1968,3.6050894,.31853607,.42417523,.099304862,3.5
176,1969,3.6769679,.33080649,.54071224,.021039344,3
176,1970,3.6050894,.31559512,.57704329,.12413108,2
176,1971,3.6508901,.31908986,,.044682752,2
176,1972,3.7029471,.32316005,.51827854,.25762981,3
176,1973,3.7129021,.33606201,.17974178,.058105752,6
176,1974,3.69117,.33529478,.2767373,.20362452,3.5
176,1975,3.7035494,.32725495,.65646201,.05937067,13
